MonthYear,CPI,CPI_lag1,CPI_lag2,RON95_change_lag1,Diesel_change_lag1,Brent_change_lag1,USD_VND_change_lag1,RON95_MA3,Diesel_MA3,Brent_MA3,USDVND_MA3,Brent_WTI_Spread_lag1,Dummy_Tet,Dummy_Covid,Month_sin,Month_cos
2016-08,-1.97,1.19,2.99,0.0,0.0,-6.839378238341965,-0.019426866304761425,0.0,-8.928170923684798,2.9336905803346838,0.02984967436246988,0.30000000000000426,0,0,-0.8660254037844385,-0.5000000000000004
2016-09,0.55,-1.97,1.19,0.0,0.0,1.979977753058959,-0.060303566048403034,0.0,0.0,-0.5429209719164719,-0.04819897234274265,1.1200000000000045,0,0,-1.0,-1.8369701987210297e-16
2016-10,2.02,0.55,-1.97,0.0,0.0,1.5924956369982368,0.37731913110468085,0.0,0.0,-1.0889682827615896,0.09919623291717213,1.3900000000000006,0,0,-0.8660254037844386,0.5000000000000001
2016-11,1.63,2.02,0.55,0.0,0.0,6.334550139574846,0.2752716712636438,0.0,0.0,3.302341176544014,0.1974290787733072,-0.259999999999998,0,0,-0.5000000000000004,0.8660254037844384
2016-12,-0.89,1.63,2.02,0.0,0.0,-9.672859450726989,0.33810009471710867,0.0,0.0,-0.5819378913846354,0.3302302990284778,-0.9299999999999997,0,0,-2.4492935982947064e-16,1.0
2017-01,3.21,-0.89,1.63,0.0,0.0,19.181757209926232,0.2783018333767373,0.0,0.0,5.281149299591363,0.29722453311916325,1.3400000000000034,1,0,0.49999999999999994,0.8660254037844387
2017-02,0.56,3.21,-0.89,19.83273809523809,30.61253616200579,2.3822922528606183,0.1543034909357921,6.610912698412695,10.204178720668596,3.963730004019954,0.2569018063432127,2.0799999999999983,0,0,0.8660254037844386,0.5000000000000001
2017-03,0.39,0.56,3.21,2.8573778155288165,4.333191578586759,0.5313301575668783,0.21797418857272266,7.563371970255635,11.648575913530848,7.36512654011791,0.21685983762841735,1.3999999999999986,0,0,1.0,6.123233995736766e-17
2017-04,-1.38,0.39,0.56,-0.03799010862060026,0.49209457216996544,-5.977765627847631,0.1477902566438205,7.550708600715435,11.812607437587504,-1.0213810724733783,0.1733559787174451,2.260000000000005,0,0,0.8660254037844387,-0.4999999999999998
2017-05,-0.34,-1.38,0.39,-2.2027070187633946,-3.9666304484834436,1.395619306067064,0.3023341925232348,0.20556022938160723,0.28621856742442703,-1.3502720547378964,0.22269954591325933,1.25,0,0,0.49999999999999994,-0.8660254037844387
2017-06,-0.71,-0.34,-1.38,-0.7700203084691881,-1.0426267830208613,-3.785127126744414,0.2340417906168346,-1.0035724786177276,-1.5057208864447797,-2.789091149508327,0.22805541326129664,1.8500000000000014,0,0,1.2246467991473532e-16,-1.0
2017-07,-1.52,-0.71,-0.34,-1.2392477118112977,-2.098109885680244,-7.868070733161137,0.19331302317431298,-1.4039916796812932,-2.3691223723948496,-3.4191928512794956,0.2432296687714608,1.1899999999999977,0,0,-0.4999999999999997,-0.8660254037844388
2017-08,2.13,-1.52,-0.71,-4.192404564184038,-1.0186696820318586,4.550355833513042,0.09769680888316312,-2.0672241948215078,-1.3864687835776544,-2.3676140087975024,0.17501720755810357,1.8499999999999943,0,0,-0.8660254037844385,-0.5000000000000004
2017-09,1.51,2.13,-1.52,5.517729609210265,5.098587370600738,6.6419141914191515,0.017826749840343936,0.02869244440497661,0.6606026009628786,1.1080664305903525,0.10294552729927335,3.6600000000000037,0,0,-1.0,-1.8369701987210297e-16
2017-10,0.61,1.51,2.13,3.9667590027700816,2.6469458373227894,8.607350096711786,0.018135484995007722,1.7640280159321027,2.24228784196389,6.599873373881326,0.04455301457283826,6.329999999999998,0,0,-0.8660254037844386,0.5000000000000001
2017-11,0.68,0.61,1.51,0.4957369711179771,2.748730714407732,2.4220837043633203,0.08282003327058085,3.3267418610327746,3.4980879741104203,5.890449330831419,0.03959408936864417,5.93,0,0,-0.5000000000000004,0.8660254037844384
2017-12,0.84,0.68,0.61,1.6718781400740346,1.6593394236944725,9.041905755520773,-0.061473813535362076,2.044791371320698,2.3516719918083315,6.6904465188652935,0.013160568243408832,6.07,0,0,-2.4492935982947064e-16,1.0
2018-01,1.17,0.84,0.68,1.594162612200778,2.741324871901174,2.6471057247647867,-0.05919547602249997,1.2539259077975966,2.3831316700011262,4.70369839488296,-0.012616418762427065,6.490000000000002,0,0,0.49999999999999994,0.8660254037844387
2018-02,0.79,1.17,0.84,4.380030800821344,3.466363729430366,7.317073170731692,-0.12077859856713946,2.5486905176987187,2.622342675008671,6.335361550339083,-0.0804826293750005,5.3799999999999955,1,0,0.8660254037844386,0.5000000000000001
2018-03,-0.77,0.79,1.17,0.6515442947333083,1.378508670018408,-5.442964678633477,0.12672546311685018,2.208579235918477,2.528732423783316,1.5070714056210004,-0.017749537157596418,3.0899999999999963,0,0,1.0,6.123233995736766e-17
2018-04,1.18,-0.77,0.79,-1.3960424534501858,-1.0794368013459787,1.0716472749540795,0.06858579128794506,1.2118442140348225,1.2551451993675984,0.9819185890174312,0.024844218612551927,3.289999999999999,0,0,0.8660254037844387,-0.4999999999999998
2018-05,1.72,1.18,-0.77,2.0614469772051613,3.904073838319544,9.224477431081501,0.15707361216756865,0.4389829394960949,1.4010485689973244,1.6177200091340345,0.11746162219078797,5.859999999999999,0,0,0.49999999999999994,-0.8660254037844387
2018-06,1.04,1.72,1.18,2.891872208195778,5.295549376260866,6.75357093329636,0.3849760623858778,1.1857589106502515,2.7067288044114775,5.683231879777313,0.20354515528046382,7.0,0,0,1.2246467991473532e-16,-1.0
2018-07,-0.52,1.04,1.72,1.964881384661199,2.520750255705506,-3.338529488178754,0.10595186365871534,2.3060668566873797,3.9067911567619724,4.213172958733035,0.21600051273738727,6.539999999999992,0,0,-0.4999999999999997,-0.8660254037844388
2018-08,0.13,-0.52,1.04,-1.1014439096630912,-1.3054310198059027,-0.21502486224969086,0.21349359143123525,1.2517698943979623,2.1702895373868234,1.066672194289305,0.2348071724919428,3.269999999999996,0,0,-0.8660254037844385,-0.5000000000000004
2018-09,0.82,0.13,-0.52,-0.18867571361721458,0.7549320135679549,-2.3164983164983166,0.1359915861828931,0.2249205871269647,0.6567504164891859,-1.9566842223089207,0.1518123470909479,4.469999999999999,0,0,-1.0,-1.8369701987210297e-16
2018-10,1.55,0.82,0.13,1.5955232333537017,2.8216109109213017,8.768785330208196,0.09607897259433784,0.10180120335779892,0.7570373015611177,2.0790873838200628,0.14852138340282206,8.659999999999997,0,0,-0.8660254037844386,0.5000000000000001
2018-11,-1.81,1.55,0.82,3.1513613290263143,2.854578565295385,2.712637850171129,0.08263934928121053,1.519402949587601,2.143707163261547,3.054974954627003,0.10490330268614716,10.280000000000001,0,0,-0.5000000000000004,0.8660254037844384
2018-12,-4.88,-1.81,1.55,-5.888408215488827,-1.5252304655395732,-20.091324200913242,0.050000418137297054,-0.38050788436960303,1.3836530035590375,-2.869967006844639,0.07623958000428181,7.789999999999999,0,0,-2.4492935982947064e-16,1.0
2019-01,-3.04,-4.88,-1.81,-10.940467288786671,-10.217154117664473,-11.41312741312741,0.23804318035542948,-4.559171391749728,-2.962602005969554,-9.597271254623175,0.12356098259131236,7.839999999999996,0,0,0.49999999999999994,0.8660254037844387
